#meta=>genome_binning=1Mb;interval_number=3106
#group=>#group=>;group_id=NCIT:C3242;label=Multiple Myeloma;dataset_id=progenetix;sample_count=320
group_id	reference_name	start	end	gain_frequency	loss_frequency	no
NCIT:C3242	1	43400000	44400000	4.062	9.688	45
NCIT:C3242	1	44400000	45400000	4.375	9.688	46
NCIT:C3242	1	45400000	46400000	4.688	9.375	47
NCIT:C3242	1	46400000	47400000	4.375	8.75	48
NCIT:C3242	1	47400000	48400000	4.375	10.0	49
NCIT:C3242	1	48400000	49400000	3.75	10.312	50
NCIT:C3242	1	49400000	50400000	3.75	10.938	51
NCIT:C3242	1	50400000	51400000	4.375	20.0	52
NCIT:C3242	1	51400000	52400000	3.75	11.562	53
NCIT:C3242	1	52400000	53400000	4.062	11.25	54
NCIT:C3242	1	53400000	54400000	4.062	11.562	55
NCIT:C3242	1	54400000	55400000	4.375	11.875	56
NCIT:C3242	1	55400000	56400000	3.438	11.875	57
NCIT:C3242	1	56400000	57400000	3.438	11.562	58
NCIT:C3242	1	57400000	58400000	3.438	12.5	59
NCIT:C3242	1	58400000	59400000	3.75	12.5	60
NCIT:C3242	1	59400000	60400000	4.375	12.5	61
NCIT:C3242	1	60400000	61400000	3.75	12.812	62
NCIT:C3242	1	61400000	62400000	3.438	12.812	63
NCIT:C3242	1	62400000	63400000	3.438	12.5	64
NCIT:C3242	1	63400000	64400000	3.438	12.5	65
NCIT:C3242	1	64400000	65400000	3.75	13.125	66
NCIT:C3242	1	65400000	66400000	3.438	15.938	67
NCIT:C3242	1	66400000	67400000	2.188	15.938	68
NCIT:C3242	1	67400000	68400000	2.188	15.938	69
NCIT:C3242	1	68400000	69400000	2.188	16.25	70
NCIT:C3242	1	69400000	70400000	2.5	16.25	71
NCIT:C3242	1	70400000	71400000	4.688	16.25	72
NCIT:C3242	1	71400000	72400000	5.938	19.062	73
NCIT:C3242	1	72400000	73400000	1.875	16.25	74
NCIT:C3242	1	73400000	74400000	1.875	16.562	75
NCIT:C3242	1	74400000	75400000	2.188	16.875	76
NCIT:C3242	1	75400000	76400000	1.562	16.875	77
NCIT:C3242	1	76400000	77400000	1.562	16.875	78
NCIT:C3242	1	77400000	78400000	1.562	16.875	79
NCIT:C3242	1	78400000	79400000	1.562	16.562	80
NCIT:C3242	1	79400000	80400000	1.562	16.562	81
NCIT:C3242	1	80400000	81400000	1.562	16.875	82
NCIT:C3242	1	81400000	82400000	1.562	16.875	83
NCIT:C3242	1	82400000	83400000	1.562	18.125	84
NCIT:C3242	1	83400000	84400000	1.562	18.438	85
NCIT:C3242	1	84400000	85400000	1.562	19.688	86
NCIT:C3242	1	85400000	86400000	3.438	18.75	87
NCIT:C3242	1	86400000	87400000	0.625	20.625	88
NCIT:C3242	1	87400000	88400000	0.938	20.0	89
NCIT:C3242	1	88400000	89400000	0.625	20.625	90
NCIT:C3242	1	89400000	90400000	0.938	20.938	91
NCIT:C3242	1	90400000	91400000	0.625	20.938	92
NCIT:C3242	1	91400000	92400000	0.625	20.938	93
NCIT:C3242	1	92400000	93400000	0.625	21.25	94
NCIT:C3242	1	93400000	94400000	0.625	21.25	95
NCIT:C3242	1	94400000	95400000	0.625	22.5	96
NCIT:C3242	1	95400000	96400000	0.625	21.875	97
NCIT:C3242	1	96400000	97400000	0.625	21.875	98
NCIT:C3242	1	97400000	98400000	0.938	21.562	99
NCIT:C3242	1	98400000	99400000	0.938	21.875	100
NCIT:C3242	1	99400000	100400000	1.562	21.562	101
NCIT:C3242	1	100400000	101400000	1.562	20.625	102
NCIT:C3242	1	101400000	102400000	1.875	20.625	103
NCIT:C3242	1	102400000	103400000	1.875	21.25	104
NCIT:C3242	1	103400000	104400000	2.188	21.25	105
NCIT:C3242	1	104400000	105400000	1.562	20.938	106
NCIT:C3242	1	105400000	106400000	2.5	21.875	107
NCIT:C3242	1	106400000	107400000	1.25	20.625	108
NCIT:C3242	1	107400000	108400000	0.938	22.188	109
NCIT:C3242	1	108400000	109400000	1.25	20.938	110
NCIT:C3242	1	109400000	110400000	2.188	21.875	111
NCIT:C3242	1	110400000	111400000	1.25	20.0	112
NCIT:C3242	1	111400000	112400000	0.938	21.875	113
NCIT:C3242	1	112400000	113400000	0.938	20.312	114
NCIT:C3242	1	113400000	114400000	0.938	20.938	115
NCIT:C3242	1	114400000	115400000	0.938	20.625	116
NCIT:C3242	1	115400000	116400000	0.938	20.625	117
NCIT:C3242	1	116400000	117400000	1.25	21.562	118
NCIT:C3242	1	117400000	118400000	3.438	21.875	119
NCIT:C3242	1	118400000	119400000	3.125	17.5	120
NCIT:C3242	1	119400000	120400000	6.562	17.812	121
NCIT:C3242	1	120400000	121400000	5.625	5.938	122
NCIT:C3242	1	121400000	122400000	8.438	7.5	123
NCIT:C3242	1	122400000	123400000	6.875	1.875	124
NCIT:C3242	1	123400000	124400000	11.25	1.875	125
NCIT:C3242	1	124400000	125400000	11.25	1.562	126
NCIT:C3242	1	125400000	126400000	11.25	1.562	127
NCIT:C3242	1	126400000	127400000	11.25	1.562	128
NCIT:C3242	1	127400000	128400000	11.25	1.562	129
NCIT:C3242	1	128400000	129400000	11.25	1.562	130
NCIT:C3242	1	129400000	130400000	11.25	1.562	131
NCIT:C3242	1	130400000	131400000	11.25	1.562	132
NCIT:C3242	1	131400000	132400000	11.25	1.562	133
NCIT:C3242	1	132400000	133400000	11.25	1.562	134
NCIT:C3242	1	133400000	134400000	11.25	1.562	135
NCIT:C3242	1	134400000	135400000	11.25	1.562	136
NCIT:C3242	1	135400000	136400000	11.25	1.562	137
NCIT:C3242	1	136400000	137400000	11.25	1.562	138
NCIT:C3242	1	137400000	138400000	11.25	1.562	139
NCIT:C3242	1	138400000	139400000	11.25	1.562	140
NCIT:C3242	1	139400000	140400000	11.25	1.562	141
NCIT:C3242	1	140400000	141400000	11.25	1.562	142
NCIT:C3242	1	141400000	142400000	11.25	1.562	143
NCIT:C3242	1	142400000	143400000	12.5	1.562	144
NCIT:C3242	1	143400000	144400000	16.25	2.188	145
NCIT:C3242	1	144400000	145400000	17.188	1.25	146
NCIT:C3242	1	145400000	146400000	22.188	0.625	147
NCIT:C3242	1	146400000	147400000	22.5	0.625	148
NCIT:C3242	1	147400000	148400000	25.938	1.562	149
NCIT:C3242	1	148400000	149400000	28.438	0.625	150
NCIT:C3242	1	149400000	150400000	33.75	0.312	151
NCIT:C3242	1	150400000	151400000	35.312	0.625	152
NCIT:C3242	1	151400000	152400000	34.688	0.312	153
NCIT:C3242	1	152400000	153400000	38.438	2.5	154
NCIT:C3242	1	153400000	154400000	36.25	0.312	155
NCIT:C3242	1	154400000	155400000	36.25	0.0	156
NCIT:C3242	1	155400000	156400000	37.188	2.812	157
NCIT:C3242	1	156400000	157400000	37.5	0.625	158
NCIT:C3242	1	157400000	158400000	36.562	0.938	159
NCIT:C3242	1	158400000	159400000	36.25	4.062	160
NCIT:C3242	1	159400000	160400000	36.25	0.938	161
NCIT:C3242	1	160400000	161400000	36.25	0.938	162
NCIT:C3242	1	161400000	162400000	37.188	0.312	163
NCIT:C3242	1	162400000	163400000	36.562	0.0	164
NCIT:C3242	1	163400000	164400000	35.312	0.0	165
NCIT:C3242	1	164400000	165400000	36.562	0.0	166
NCIT:C3242	1	165400000	166400000	36.25	0.0	167
NCIT:C3242	1	166400000	167400000	36.25	0.0	168
NCIT:C3242	1	167400000	168400000	35.625	0.312	169
NCIT:C3242	1	168400000	169400000	37.5	5.0	170
NCIT:C3242	1	169400000	170400000	36.562	0.312	171
NCIT:C3242	1	170400000	171400000	37.5	0.312	172
NCIT:C3242	1	171400000	172400000	36.25	0.625	173
NCIT:C3242	1	172400000	173400000	36.25	1.25	174
NCIT:C3242	1	173400000	174400000	36.25	0.938	175
NCIT:C3242	1	174400000	175400000	35.938	1.875	176
NCIT:C3242	1	175400000	176400000	35.312	1.25	177
NCIT:C3242	1	176400000	177400000	35.0	0.938	178
NCIT:C3242	1	177400000	178400000	35.625	0.938	179
NCIT:C3242	1	178400000	179400000	35.625	1.562	180
NCIT:C3242	1	179400000	180400000	35.312	2.812	181
NCIT:C3242	1	180400000	181400000	34.375	1.25	182
NCIT:C3242	1	181400000	182400000	34.688	1.875	183
NCIT:C3242	1	182400000	183400000	34.688	1.562	184
NCIT:C3242	1	183400000	184400000	34.375	1.25	185
NCIT:C3242	1	184400000	185400000	32.812	1.562	186
NCIT:C3242	1	185400000	186400000	32.812	1.25	187
NCIT:C3242	1	186400000	187400000	33.125	1.875	188
NCIT:C3242	1	187400000	188400000	30.312	2.188	189
NCIT:C3242	1	188400000	189400000	29.062	1.25	190
NCIT:C3242	1	189400000	190400000	28.75	2.188	191
NCIT:C3242	1	190400000	191400000	28.75	1.875	192
NCIT:C3242	1	191400000	192400000	28.75	2.188	193
NCIT:C3242	1	192400000	193400000	29.375	2.188	194
NCIT:C3242	1	193400000	194400000	28.75	1.875	195
NCIT:C3242	1	194400000	195400000	28.75	2.188	196
NCIT:C3242	1	195400000	196400000	28.75	2.188	197
NCIT:C3242	1	196400000	197400000	30.938	4.688	198
NCIT:C3242	1	197400000	198400000	29.375	1.562	199
NCIT:C3242	1	198400000	199400000	30.0	2.5	200
NCIT:C3242	1	199400000	200400000	27.188	1.25	201
NCIT:C3242	1	200400000	201400000	27.188	1.25	202
NCIT:C3242	1	201400000	202400000	27.5	1.562	203
NCIT:C3242	1	202400000	203400000	28.125	0.938	204
NCIT:C3242	1	203400000	204400000	29.062	1.25	205
NCIT:C3242	1	204400000	205400000	28.75	1.875	206
NCIT:C3242	1	205400000	206400000	28.75	1.25	207
NCIT:C3242	1	206400000	207400000	28.75	2.812	208
NCIT:C3242	1	207400000	208400000	28.125	3.125	209
NCIT:C3242	1	208400000	209400000	28.438	2.188	210
NCIT:C3242	1	209400000	210400000	28.75	2.812	211
NCIT:C3242	1	210400000	211400000	27.812	2.188	212
NCIT:C3242	1	211400000	212400000	27.5	1.875	213
NCIT:C3242	1	212400000	213400000	27.812	3.125	214
NCIT:C3242	1	213400000	214400000	28.125	3.438	215
NCIT:C3242	1	214400000	215400000	26.875	4.375	216
NCIT:C3242	1	215400000	216400000	27.188	3.438	217
NCIT:C3242	1	216400000	217400000	27.188	3.438	218
NCIT:C3242	1	217400000	218400000	26.875	3.75	219
NCIT:C3242	1	218400000	219400000	27.188	4.062	220
NCIT:C3242	1	219400000	220400000	27.812	3.438	221
NCIT:C3242	1	220400000	221400000	27.812	3.438	222
NCIT:C3242	1	221400000	222400000	28.438	3.438	223
NCIT:C3242	1	222400000	223400000	27.5	3.438	224
NCIT:C3242	1	223400000	224400000	27.5	2.812	225
NCIT:C3242	1	224400000	225400000	27.5	2.188	226
NCIT:C3242	1	225400000	226400000	27.188	2.5	227
NCIT:C3242	1	226400000	227400000	27.188	2.188	228
NCIT:C3242	1	227400000	228400000	27.188	2.5	229
NCIT:C3242	1	228400000	229400000	27.188	1.875	230
NCIT:C3242	1	229400000	230400000	28.125	3.438	231
NCIT:C3242	1	230400000	231400000	30.0	2.188	232
NCIT:C3242	1	231400000	232400000	30.0	3.438	233
NCIT:C3242	1	232400000	233400000	29.375	2.5	234
NCIT:C3242	1	233400000	234400000	29.688	2.188	235
NCIT:C3242	1	234400000	235400000	29.688	2.5	236
NCIT:C3242	1	235400000	236400000	29.688	2.812	237
NCIT:C3242	1	236400000	237400000	29.688	2.188	238
NCIT:C3242	1	237400000	238400000	29.375	2.5	239
NCIT:C3242	1	238400000	239400000	29.375	2.5	240
NCIT:C3242	1	239400000	240400000	29.688	2.5	241
NCIT:C3242	1	240400000	241400000	29.688	2.5	242
NCIT:C3242	1	241400000	242400000	30.0	2.188	243
NCIT:C3242	1	242400000	243400000	29.688	4.375	244
NCIT:C3242	1	243400000	244400000	28.125	3.75	245
NCIT:C3242	1	244400000	245400000	27.812	2.5	246
NCIT:C3242	1	245400000	246400000	27.812	3.125	247
NCIT:C3242	1	246400000	247400000	24.688	1.875	248
NCIT:C3242	1	247400000	248400000	20.0	2.5	249
NCIT:C3242	1	248400000	248956422	22.812	6.875	250
NCIT:C3242	2	0	900000	5.312	1.875	251
NCIT:C3242	2	900000	1900000	5.312	3.125	252
NCIT:C3242	2	1900000	2900000	5.312	2.188	253
NCIT:C3242	2	2900000	3900000	5.312	1.875	254
NCIT:C3242	2	3900000	4900000	5.625	3.125	255
NCIT:C3242	2	4900000	5900000	5.625	2.5	256
NCIT:C3242	2	5900000	6900000	5.625	2.5	257
NCIT:C3242	2	6900000	7900000	5.938	2.5	258
NCIT:C3242	2	7900000	8900000	6.25	2.812	259
NCIT:C3242	2	8900000	9900000	6.25	2.812	260
NCIT:C3242	2	9900000	10900000	5.938	2.812	261
NCIT:C3242	2	10900000	11900000	5.938	2.812	262
NCIT:C3242	2	11900000	12900000	5.938	2.812	263
NCIT:C3242	2	12900000	13900000	5.938	3.438	264
NCIT:C3242	2	13900000	14900000	5.625	3.438	265
NCIT:C3242	2	14900000	15900000	5.625	3.125	266
NCIT:C3242	2	15900000	16900000	5.625	3.75	267
NCIT:C3242	2	16900000	17900000	5.625	3.125	268
NCIT:C3242	2	17900000	18900000	5.625	3.75	269
NCIT:C3242	2	18900000	19900000	5.938	3.438	270
NCIT:C3242	2	19900000	20900000	6.25	3.125	271
NCIT:C3242	2	20900000	21900000	5.625	3.438	272
NCIT:C3242	2	21900000	22900000	5.625	3.125	273
NCIT:C3242	2	22900000	23900000	5.312	2.812	274
NCIT:C3242	2	23900000	24900000	5.625	3.438	275
NCIT:C3242	2	24900000	25900000	5.625	3.75	276
NCIT:C3242	2	25900000	26900000	5.938	3.75	277
NCIT:C3242	2	26900000	27900000	5.938	3.125	278
NCIT:C3242	2	27900000	28900000	5.938	2.812	279
NCIT:C3242	2	28900000	29900000	6.25	3.438	280
NCIT:C3242	2	29900000	30900000	5.938	2.812	281
NCIT:C3242	2	30900000	31900000	5.938	2.5	282
NCIT:C3242	2	31900000	32900000	5.938	2.5	283
NCIT:C3242	2	32900000	33900000	5.938	2.812	284
NCIT:C3242	2	33900000	34900000	6.25	9.062	285
NCIT:C3242	2	34900000	35900000	6.875	3.75	286
NCIT:C3242	2	35900000	36900000	5.938	3.125	287
NCIT:C3242	2	36900000	37900000	5.938	2.5	288
NCIT:C3242	2	37900000	38900000	5.938	3.125	289
NCIT:C3242	2	38900000	39900000	5.938	2.812	290
NCIT:C3242	2	39900000	40900000	5.938	2.5	291
NCIT:C3242	2	40900000	41900000	7.188	2.812	292
NCIT:C3242	2	41900000	42900000	6.562	2.812	293
NCIT:C3242	2	42900000	43900000	6.25	2.5	294
NCIT:C3242	2	43900000	44900000	3.125	2.5	295
NCIT:C3242	2	44900000	45900000	2.812	4.688	296
NCIT:C3242	2	45900000	46900000	2.812	2.812	297
NCIT:C3242	2	46900000	47900000	3.75	2.5	298
NCIT:C3242	2	47900000	48900000	3.125	2.188	299
NCIT:C3242	2	48900000	49900000	3.125	2.812	300
NCIT:C3242	2	49900000	50900000	3.125	2.5	301
NCIT:C3242	2	50900000	51900000	3.125	2.188	302
NCIT:C3242	2	51900000	52900000	3.438	6.25	303
NCIT:C3242	2	52900000	53900000	3.438	2.188	304
NCIT:C3242	2	53900000	54900000	3.438	2.188	305
NCIT:C3242	2	54900000	55900000	3.75	3.125	306
NCIT:C3242	2	55900000	56900000	3.75	2.812	307
NCIT:C3242	2	56900000	57900000	4.062	4.062	308
NCIT:C3242	2	57900000	58900000	3.438	2.5	309
NCIT:C3242	2	58900000	59900000	3.75	2.5	310
NCIT:C3242	2	59900000	60900000	3.75	2.5	311
NCIT:C3242	2	60900000	61900000	3.75	2.5	312
NCIT:C3242	2	61900000	62900000	3.75	3.125	313
NCIT:C3242	2	62900000	63900000	3.75	2.5	314
NCIT:C3242	2	63900000	64900000	4.062	2.5	315
NCIT:C3242	2	64900000	65900000	4.062	2.812	316
NCIT:C3242	2	65900000	66900000	3.75	2.5	317
NCIT:C3242	2	66900000	67900000	3.75	3.125	318
NCIT:C3242	2	67900000	68900000	4.688	2.812	319
NCIT:C3242	2	68900000	69900000	4.062	2.5	320
NCIT:C3242	2	69900000	70900000	4.062	2.812	321
NCIT:C3242	2	70900000	71900000	4.062	2.5	322
NCIT:C3242	2	71900000	72900000	3.438	2.5	323
NCIT:C3242	2	72900000	73900000	3.438	2.5	324
NCIT:C3242	2	73900000	74900000	4.062	2.5	325
NCIT:C3242	2	74900000	75900000	3.125	2.812	326
NCIT:C3242	2	75900000	76900000	2.812	2.812	327
NCIT:C3242	2	76900000	77900000	2.812	2.812	328
NCIT:C3242	2	77900000	78900000	2.812	2.188	329
NCIT:C3242	2	78900000	79900000	2.812	2.812	330
NCIT:C3242	2	79900000	80900000	2.812	2.5	331
NCIT:C3242	2	80900000	81900000	2.812	2.5	332
NCIT:C3242	2	81900000	82900000	2.812	2.812	333
NCIT:C3242	2	82900000	83900000	2.812	2.5	334
NCIT:C3242	2	83900000	84900000	3.125	2.5	335
NCIT:C3242	2	84900000	85900000	4.375	2.5	336
NCIT:C3242	2	85900000	86900000	3.75	4.375	337
NCIT:C3242	2	86900000	87900000	4.375	2.812	338
NCIT:C3242	2	87900000	88900000	5.312	9.062	339
NCIT:C3242	2	88900000	89900000	4.688	7.5	340
NCIT:C3242	2	89900000	90900000	2.5	3.75	341
NCIT:C3242	2	90900000	91900000	4.062	2.5	342
NCIT:C3242	2	91900000	92900000	1.875	2.5	343
NCIT:C3242	2	92900000	93900000	1.562	1.562	344
NCIT:C3242	2	93900000	94900000	1.562	3.438	345
NCIT:C3242	2	94900000	95900000	1.562	4.062	346
NCIT:C3242	2	95900000	96900000	1.875	3.75	347
NCIT:C3242	2	96900000	97900000	3.75	6.25	348
NCIT:C3242	2	97900000	98900000	2.188	3.75	349
NCIT:C3242	2	98900000	99900000	1.875	3.75	350
NCIT:C3242	2	99900000	100900000	1.875	5.625	351
NCIT:C3242	2	100900000	101900000	1.25	4.375	352
NCIT:C3242	2	101900000	102900000	1.25	4.688	353
NCIT:C3242	2	102900000	103900000	1.562	5.0	354
NCIT:C3242	2	103900000	104900000	1.25	5.312	355
NCIT:C3242	2	104900000	105900000	1.25	5.938	356
NCIT:C3242	2	105900000	106900000	3.438	8.438	357
NCIT:C3242	2	106900000	107900000	2.812	6.25	358
NCIT:C3242	2	107900000	108900000	1.562	5.938	359
NCIT:C3242	2	108900000	109900000	1.875	5.938	360
NCIT:C3242	2	109900000	110900000	2.188	6.562	361
NCIT:C3242	2	110900000	111900000	1.25	8.438	362
NCIT:C3242	2	111900000	112900000	1.25	5.312	363
NCIT:C3242	2	112900000	113900000	1.25	5.312	364
NCIT:C3242	2	113900000	114900000	1.25	5.312	365
NCIT:C3242	2	114900000	115900000	1.562	5.312	366
NCIT:C3242	2	115900000	116900000	1.562	5.312	367
NCIT:C3242	2	116900000	117900000	2.188	5.312	368
NCIT:C3242	2	117900000	118900000	1.875	5.625	369
NCIT:C3242	2	118900000	119900000	1.875	5.625	370
NCIT:C3242	2	119900000	120900000	1.875	5.938	371
NCIT:C3242	2	120900000	121900000	1.25	5.625	372
NCIT:C3242	2	121900000	122900000	1.25	6.562	373
NCIT:C3242	2	122900000	123900000	0.938	5.625	374
NCIT:C3242	2	123900000	124900000	0.938	6.875	375
NCIT:C3242	2	124900000	125900000	0.938	5.625	376
NCIT:C3242	2	125900000	126900000	0.938	5.625	377
NCIT:C3242	2	126900000	127900000	0.938	6.25	378
NCIT:C3242	2	127900000	128900000	0.938	7.188	379
NCIT:C3242	2	128900000	129900000	0.938	5.938	380
NCIT:C3242	2	129900000	130900000	1.25	5.938	381
NCIT:C3242	2	130900000	131900000	1.875	6.25	382
NCIT:C3242	2	131900000	132900000	0.938	6.25	383
NCIT:C3242	2	132900000	133900000	1.25	6.25	384
NCIT:C3242	2	133900000	134900000	2.5	6.875	385
NCIT:C3242	2	134900000	135900000	0.938	5.938	386
NCIT:C3242	2	135900000	136900000	1.25	7.812	387
NCIT:C3242	2	136900000	137900000	1.875	7.5	388
NCIT:C3242	2	137900000	138900000	0.938	5.938	389
NCIT:C3242	2	138900000	139900000	0.938	6.25	390
NCIT:C3242	2	139900000	140900000	1.25	6.875	391
NCIT:C3242	2	140900000	141900000	0.938	6.875	392
NCIT:C3242	2	141900000	142900000	0.938	6.875	393
NCIT:C3242	2	142900000	143900000	0.938	6.562	394
NCIT:C3242	2	143900000	144900000	0.938	6.875	395
NCIT:C3242	2	144900000	145900000	0.938	6.562	396
NCIT:C3242	2	145900000	146900000	1.25	8.75	397
NCIT:C3242	2	146900000	147900000	0.938	5.938	398
NCIT:C3242	2	147900000	148900000	0.938	6.562	399
NCIT:C3242	2	148900000	149900000	1.25	5.938	400
NCIT:C3242	2	149900000	150900000	0.938	5.938	401
NCIT:C3242	2	150900000	151900000	1.562	6.875	402
NCIT:C3242	2	151900000	152900000	1.25	6.562	403
NCIT:C3242	2	152900000	153900000	2.5	8.438	404
NCIT:C3242	2	153900000	154900000	1.25	6.562	405
NCIT:C3242	2	154900000	155900000	1.25	5.938	406
NCIT:C3242	2	155900000	156900000	1.25	5.625	407
NCIT:C3242	2	156900000	157900000	1.25	5.625	408
NCIT:C3242	2	157900000	158900000	1.25	5.938	409
NCIT:C3242	2	158900000	159900000	1.562	6.25	410
NCIT:C3242	2	159900000	160900000	0.938	6.25	411
NCIT:C3242	2	160900000	161900000	0.938	5.938	412
NCIT:C3242	2	161900000	162900000	0.938	6.25	413
NCIT:C3242	2	162900000	163900000	0.938	6.875	414
NCIT:C3242	2	163900000	164900000	0.938	6.25	415
NCIT:C3242	2	164900000	165900000	0.938	6.875	416
NCIT:C3242	2	165900000	166900000	1.25	6.25	417
NCIT:C3242	2	166900000	167900000	1.562	6.25	418
NCIT:C3242	2	167900000	168900000	1.562	5.938	419
NCIT:C3242	2	168900000	169900000	1.875	5.938	420
NCIT:C3242	2	169900000	170900000	1.875	5.938	421
NCIT:C3242	2	170900000	171900000	2.188	5.625	422
NCIT:C3242	2	171900000	172900000	2.188	5.625	423
NCIT:C3242	2	172900000	173900000	2.188	5.938	424
NCIT:C3242	2	173900000	174900000	2.188	5.625	425
NCIT:C3242	2	174900000	175900000	2.188	6.25	426
NCIT:C3242	2	175900000	176900000	2.188	5.625	427
NCIT:C3242	2	176900000	177900000	2.5	5.625	428
NCIT:C3242	2	177900000	178900000	3.438	5.625	429
NCIT:C3242	2	178900000	179900000	3.75	5.625	430
NCIT:C3242	2	179900000	180900000	2.5	5.625	431
NCIT:C3242	2	180900000	181900000	2.812	5.938	432
NCIT:C3242	2	181900000	182900000	2.5	5.938	433
NCIT:C3242	2	182900000	183900000	2.812	6.562	434
NCIT:C3242	2	183900000	184900000	2.5	6.562	435
NCIT:C3242	2	184900000	185900000	2.812	5.938	436
NCIT:C3242	2	185900000	186900000	2.812	5.938	437
NCIT:C3242	2	186900000	187900000	2.5	5.625	438
NCIT:C3242	2	187900000	188900000	3.125	5.625	439
NCIT:C3242	2	188900000	189900000	2.5	5.312	440
NCIT:C3242	2	189900000	190900000	1.875	5.312	441
NCIT:C3242	2	190900000	191900000	1.875	5.625	442
NCIT:C3242	2	191900000	192900000	2.5	5.312	443
NCIT:C3242	2	192900000	193900000	2.5	6.25	444
NCIT:C3242	2	193900000	194900000	1.875	6.25	445
NCIT:C3242	2	194900000	195900000	1.875	5.625	446
NCIT:C3242	2	195900000	196900000	1.875	5.312	447
NCIT:C3242	2	196900000	197900000	1.875	4.375	448
NCIT:C3242	2	197900000	198900000	1.875	4.688	449
NCIT:C3242	2	198900000	199900000	1.875	4.375	450
NCIT:C3242	2	199900000	200900000	1.875	5.0	451
NCIT:C3242	2	200900000	201900000	1.875	4.688	452
NCIT:C3242	2	201900000	202900000	2.812	5.0	453
NCIT:C3242	2	202900000	203900000	2.5	5.0	454
NCIT:C3242	2	203900000	204900000	2.188	4.375	455
NCIT:C3242	2	204900000	205900000	2.188	5.0	456
NCIT:C3242	2	205900000	206900000	1.875	4.688	457
NCIT:C3242	2	206900000	207900000	1.875	5.312	458
NCIT:C3242	2	207900000	208900000	1.562	4.688	459
NCIT:C3242	2	208900000	209900000	1.562	4.688	460
NCIT:C3242	2	209900000	210900000	1.562	5.312	461
NCIT:C3242	2	210900000	211900000	1.25	4.688	462
NCIT:C3242	2	211900000	212900000	1.875	5.312	463
NCIT:C3242	2	212900000	213900000	1.875	5.0	464
NCIT:C3242	2	213900000	214900000	4.375	9.062	465
NCIT:C3242	2	214900000	215900000	1.875	8.438	466
NCIT:C3242	2	215900000	216900000	2.188	10.0	467
NCIT:C3242	2	216900000	217900000	1.875	7.5	468
NCIT:C3242	2	217900000	218900000	1.562	7.5	469
NCIT:C3242	2	218900000	219900000	1.562	8.125	470
NCIT:C3242	2	219900000	220900000	1.562	8.438	471
NCIT:C3242	2	220900000	221900000	1.562	9.062	472
NCIT:C3242	2	221900000	222900000	1.562	8.75	473
NCIT:C3242	2	222900000	223900000	2.5	10.0	474
NCIT:C3242	2	223900000	224900000	2.5	9.688	475
