#meta=>genome_binning=1Mb;interval_number=3106
#group=>group_id=NCIT:C4030;label=Urothelial Carcinoma;dataset_id=progenetix;sample_count=1836
group_id	reference_name	start	end	gain_frequency	loss_frequency	no
NCIT:C4030	1	83400000	84400000	8.061	6.645	85
NCIT:C4030	1	84400000	85400000	8.061	6.808	86
NCIT:C4030	1	85400000	86400000	7.734	6.155	87
NCIT:C4030	1	86400000	87400000	8.17	6.373	88
NCIT:C4030	1	87400000	88400000	7.789	6.046	89
NCIT:C4030	1	88400000	89400000	7.843	6.209	90
NCIT:C4030	1	89400000	90400000	7.625	6.1	91
NCIT:C4030	1	90400000	91400000	7.571	6.373	92
NCIT:C4030	1	91400000	92400000	7.407	6.427	93
NCIT:C4030	1	92400000	93400000	7.789	6.59	94
NCIT:C4030	1	93400000	94400000	8.115	6.481	95
NCIT:C4030	1	94400000	95400000	8.442	6.481	96
NCIT:C4030	1	95400000	96400000	7.952	6.318	97
NCIT:C4030	1	96400000	97400000	7.734	6.481	98
NCIT:C4030	1	97400000	98400000	7.898	6.481	99
NCIT:C4030	1	98400000	99400000	7.843	6.1	100
NCIT:C4030	1	99400000	100400000	8.115	6.1	101
NCIT:C4030	1	100400000	101400000	7.734	6.209	102
NCIT:C4030	1	101400000	102400000	7.625	5.882	103
NCIT:C4030	1	102400000	103400000	7.571	5.937	104
NCIT:C4030	1	103400000	104400000	7.898	6.754	105
NCIT:C4030	1	104400000	105400000	7.571	5.882	106
NCIT:C4030	1	105400000	106400000	7.68	5.937	107
NCIT:C4030	1	106400000	107400000	8.66	5.719	108
NCIT:C4030	1	107400000	108400000	8.769	5.664	109
NCIT:C4030	1	108400000	109400000	8.606	5.828	110
NCIT:C4030	1	109400000	110400000	8.715	5.719	111
NCIT:C4030	1	110400000	111400000	8.878	5.773	112
NCIT:C4030	1	111400000	112400000	9.423	5.664	113
NCIT:C4030	1	112400000	113400000	8.932	5.447	114
NCIT:C4030	1	113400000	114400000	9.423	5.338	115
NCIT:C4030	1	114400000	115400000	9.749	5.338	116
NCIT:C4030	1	115400000	116400000	10.022	5.011	117
NCIT:C4030	1	116400000	117400000	10.948	5.065	118
NCIT:C4030	1	117400000	118400000	11.601	5.338	119
NCIT:C4030	1	118400000	119400000	11.656	4.521	120
NCIT:C4030	1	119400000	120400000	17.81	5.12	121
NCIT:C4030	1	120400000	121400000	14.434	2.07	122
NCIT:C4030	1	121400000	122400000	14.27	1.961	123
NCIT:C4030	1	122400000	123400000	13.671	1.906	124
NCIT:C4030	1	123400000	124400000	14.488	1.906	125
NCIT:C4030	1	124400000	125400000	14.325	1.471	126
NCIT:C4030	1	125400000	126400000	14.325	1.471	127
NCIT:C4030	1	126400000	127400000	14.325	1.471	128
NCIT:C4030	1	127400000	128400000	14.325	1.471	129
NCIT:C4030	1	128400000	129400000	14.325	1.471	130
NCIT:C4030	1	129400000	130400000	14.325	1.471	131
NCIT:C4030	1	130400000	131400000	14.325	1.471	132
NCIT:C4030	1	131400000	132400000	14.325	1.471	133
NCIT:C4030	1	132400000	133400000	14.325	1.471	134
NCIT:C4030	1	133400000	134400000	14.325	1.471	135
NCIT:C4030	1	134400000	135400000	14.325	1.471	136
NCIT:C4030	1	135400000	136400000	14.325	1.471	137
NCIT:C4030	1	136400000	137400000	14.325	1.471	138
NCIT:C4030	1	137400000	138400000	14.325	1.471	139
NCIT:C4030	1	138400000	139400000	14.325	1.471	140
NCIT:C4030	1	139400000	140400000	14.325	1.471	141
NCIT:C4030	1	140400000	141400000	14.325	1.471	142
NCIT:C4030	1	141400000	142400000	14.325	1.471	143
NCIT:C4030	1	142400000	143400000	15.577	1.525	144
NCIT:C4030	1	143400000	144400000	17.702	2.723	145
NCIT:C4030	1	144400000	145400000	17.702	1.471	146
NCIT:C4030	1	145400000	146400000	18.355	1.58	147
NCIT:C4030	1	146400000	147400000	21.024	1.688	148
NCIT:C4030	1	147400000	148400000	22.331	1.743	149
NCIT:C4030	1	148400000	149400000	21.841	1.416	150
NCIT:C4030	1	149400000	150400000	25.654	3.595	151
NCIT:C4030	1	150400000	151400000	30.229	2.288	152
NCIT:C4030	1	151400000	152400000	28.595	1.634	153
NCIT:C4030	1	152400000	153400000	27.669	3.431	154
NCIT:C4030	1	153400000	154400000	27.124	1.471	155
NCIT:C4030	1	154400000	155400000	26.471	1.634	156
NCIT:C4030	1	155400000	156400000	27.015	1.852	157
NCIT:C4030	1	156400000	157400000	25.763	2.996	158
NCIT:C4030	1	157400000	158400000	25.163	2.342	159
NCIT:C4030	1	158400000	159400000	26.797	2.07	160
NCIT:C4030	1	159400000	160400000	26.906	1.471	161
NCIT:C4030	1	160400000	161400000	30.773	1.634	162
NCIT:C4030	1	161400000	162400000	28.595	1.634	163
NCIT:C4030	1	162400000	163400000	28.867	1.961	164
NCIT:C4030	1	163400000	164400000	26.961	2.07	165
NCIT:C4030	1	164400000	165400000	26.471	2.288	166
NCIT:C4030	1	165400000	166400000	25.708	2.397	167
NCIT:C4030	1	166400000	167400000	25.381	2.288	168
NCIT:C4030	1	167400000	168400000	24.946	2.451	169
NCIT:C4030	1	168400000	169400000	25.708	2.614	170
NCIT:C4030	1	169400000	170400000	24.237	2.288	171
NCIT:C4030	1	170400000	171400000	23.693	2.179	172
NCIT:C4030	1	171400000	172400000	23.148	2.288	173
NCIT:C4030	1	172400000	173400000	23.312	2.505	174
NCIT:C4030	1	173400000	174400000	22.222	2.832	175
NCIT:C4030	1	174400000	175400000	22.222	3.431	176
NCIT:C4030	1	175400000	176400000	21.841	3.268	177
NCIT:C4030	1	176400000	177400000	20.806	2.996	178
NCIT:C4030	1	177400000	178400000	20.806	2.941	179
NCIT:C4030	1	178400000	179400000	21.133	3.54	180
NCIT:C4030	1	179400000	180400000	20.643	3.322	181
NCIT:C4030	1	180400000	181400000	21.024	3.922	182
NCIT:C4030	1	181400000	182400000	20.37	3.704	183
NCIT:C4030	1	182400000	183400000	19.935	3.704	184
NCIT:C4030	1	183400000	184400000	19.662	3.867	185
NCIT:C4030	1	184400000	185400000	19.662	3.813	186
NCIT:C4030	1	185400000	186400000	19.39	4.248	187
NCIT:C4030	1	186400000	187400000	19.336	3.976	188
NCIT:C4030	1	187400000	188400000	19.172	3.976	189
NCIT:C4030	1	188400000	189400000	18.9	4.357	190
NCIT:C4030	1	189400000	190400000	18.736	4.575	191
NCIT:C4030	1	190400000	191400000	18.41	4.63	192
NCIT:C4030	1	191400000	192400000	18.137	4.357	193
NCIT:C4030	1	192400000	193400000	18.464	4.739	194
NCIT:C4030	1	193400000	194400000	17.102	5.065	195
NCIT:C4030	1	194400000	195400000	16.776	4.739	196
NCIT:C4030	1	195400000	196400000	16.503	4.793	197
NCIT:C4030	1	196400000	197400000	16.83	5.174	198
NCIT:C4030	1	197400000	198400000	16.612	5.12	199
NCIT:C4030	1	198400000	199400000	16.231	5.392	200
NCIT:C4030	1	199400000	200400000	16.013	5.229	201
NCIT:C4030	1	200400000	201400000	16.503	5.61	202
NCIT:C4030	1	201400000	202400000	16.231	6.59	203
NCIT:C4030	1	202400000	203400000	15.85	6.318	204
NCIT:C4030	1	203400000	204400000	15.904	5.828	205
NCIT:C4030	1	204400000	205400000	16.558	6.427	206
NCIT:C4030	1	205400000	206400000	15.85	5.664	207
NCIT:C4030	1	206400000	207400000	16.176	6.046	208
NCIT:C4030	1	207400000	208400000	16.122	5.447	209
NCIT:C4030	1	208400000	209400000	16.013	5.447	210
NCIT:C4030	1	209400000	210400000	16.231	5.556	211
NCIT:C4030	1	210400000	211400000	15.359	5.719	212
NCIT:C4030	1	211400000	212400000	15.305	5.773	213
NCIT:C4030	1	212400000	213400000	15.468	5.937	214
NCIT:C4030	1	213400000	214400000	15.577	5.882	215
NCIT:C4030	1	214400000	215400000	15.795	5.719	216
NCIT:C4030	1	215400000	216400000	15.414	5.828	217
NCIT:C4030	1	216400000	217400000	15.632	5.719	218
NCIT:C4030	1	217400000	218400000	15.632	5.828	219
NCIT:C4030	1	218400000	219400000	15.632	5.556	220
NCIT:C4030	1	219400000	220400000	15.686	5.61	221
NCIT:C4030	1	220400000	221400000	15.632	5.392	222
NCIT:C4030	1	221400000	222400000	15.632	5.174	223
NCIT:C4030	1	222400000	223400000	15.741	5.065	224
NCIT:C4030	1	223400000	224400000	16.068	4.956	225
NCIT:C4030	1	224400000	225400000	15.904	5.065	226
NCIT:C4030	1	225400000	226400000	16.612	5.501	227
NCIT:C4030	1	226400000	227400000	16.176	5.338	228
NCIT:C4030	1	227400000	228400000	16.503	5.338	229
NCIT:C4030	1	228400000	229400000	16.394	5.556	230
NCIT:C4030	1	229400000	230400000	16.449	5.283	231
NCIT:C4030	1	230400000	231400000	16.612	5.174	232
NCIT:C4030	1	231400000	232400000	16.612	5.174	233
NCIT:C4030	1	232400000	233400000	16.394	5.011	234
NCIT:C4030	1	233400000	234400000	16.885	5.065	235
NCIT:C4030	1	234400000	235400000	17.484	5.12	236
NCIT:C4030	1	235400000	236400000	17.048	4.902	237
NCIT:C4030	1	236400000	237400000	16.721	4.956	238
NCIT:C4030	1	237400000	238400000	16.34	5.229	239
NCIT:C4030	1	238400000	239400000	16.231	5.447	240
NCIT:C4030	1	239400000	240400000	16.285	5.338	241
NCIT:C4030	1	240400000	241400000	16.176	5.392	242
NCIT:C4030	1	241400000	242400000	14.651	5.991	243
NCIT:C4030	1	242400000	243400000	14.706	5.338	244
NCIT:C4030	1	243400000	244400000	14.379	5.392	245
NCIT:C4030	1	244400000	245400000	12.963	4.684	246
NCIT:C4030	1	245400000	246400000	12.908	4.739	247
NCIT:C4030	1	246400000	247400000	9.477	2.56	248
NCIT:C4030	1	247400000	248400000	9.096	2.397	249
NCIT:C4030	1	248400000	248956422	6.59	1.525	250
NCIT:C4030	2	0	900000	10.621	3.268	251
NCIT:C4030	2	900000	1900000	10.131	2.941	252
NCIT:C4030	2	1900000	2900000	10.566	3.214	253
NCIT:C4030	2	2900000	3900000	10.621	2.996	254
NCIT:C4030	2	3900000	4900000	12.364	4.902	255
NCIT:C4030	2	4900000	5900000	12.037	4.085	256
NCIT:C4030	2	5900000	6900000	12.364	4.248	257
NCIT:C4030	2	6900000	7900000	12.854	3.867	258
NCIT:C4030	2	7900000	8900000	13.181	3.704	259
NCIT:C4030	2	8900000	9900000	13.453	3.813	260
NCIT:C4030	2	9900000	10900000	13.181	3.649	261
NCIT:C4030	2	10900000	11900000	12.745	3.922	262
NCIT:C4030	2	11900000	12900000	12.908	3.758	263
NCIT:C4030	2	12900000	13900000	12.691	3.54	264
NCIT:C4030	2	13900000	14900000	13.072	3.922	265
NCIT:C4030	2	14900000	15900000	13.072	3.322	266
NCIT:C4030	2	15900000	16900000	14.325	4.085	267
NCIT:C4030	2	16900000	17900000	13.834	4.031	268
NCIT:C4030	2	17900000	18900000	13.671	3.922	269
NCIT:C4030	2	18900000	19900000	13.998	3.867	270
NCIT:C4030	2	19900000	20900000	14.325	4.139	271
NCIT:C4030	2	20900000	21900000	13.29	3.867	272
NCIT:C4030	2	21900000	22900000	13.181	4.085	273
NCIT:C4030	2	22900000	23900000	13.126	4.357	274
NCIT:C4030	2	23900000	24900000	12.8	4.139	275
NCIT:C4030	2	24900000	25900000	12.854	4.793	276
NCIT:C4030	2	25900000	26900000	12.745	4.303	277
NCIT:C4030	2	26900000	27900000	12.908	3.976	278
NCIT:C4030	2	27900000	28900000	12.854	3.922	279
NCIT:C4030	2	28900000	29900000	12.8	3.813	280
NCIT:C4030	2	29900000	30900000	12.854	3.758	281
NCIT:C4030	2	30900000	31900000	12.8	3.54	282
NCIT:C4030	2	31900000	32900000	12.418	3.595	283
NCIT:C4030	2	32900000	33900000	12.309	3.704	284
NCIT:C4030	2	33900000	34900000	12.636	5.719	285
NCIT:C4030	2	34900000	35900000	12.473	4.521	286
NCIT:C4030	2	35900000	36900000	12.691	3.922	287
NCIT:C4030	2	36900000	37900000	12.2	3.268	288
NCIT:C4030	2	37900000	38900000	12.418	3.377	289
NCIT:C4030	2	38900000	39900000	12.2	3.595	290
NCIT:C4030	2	39900000	40900000	12.2	3.649	291
NCIT:C4030	2	40900000	41900000	12.527	3.867	292
NCIT:C4030	2	41900000	42900000	12.146	3.595	293
NCIT:C4030	2	42900000	43900000	12.364	3.377	294
NCIT:C4030	2	43900000	44900000	12.255	3.54	295
NCIT:C4030	2	44900000	45900000	12.745	3.431	296
NCIT:C4030	2	45900000	46900000	13.072	3.486	297
NCIT:C4030	2	46900000	47900000	14.216	4.793	298
NCIT:C4030	2	47900000	48900000	12.582	3.922	299
NCIT:C4030	2	48900000	49900000	12.8	3.867	300
NCIT:C4030	2	49900000	50900000	12.582	4.139	301
NCIT:C4030	2	50900000	51900000	12.8	4.466	302
NCIT:C4030	2	51900000	52900000	12.854	4.303	303
NCIT:C4030	2	52900000	53900000	13.072	4.031	304
NCIT:C4030	2	53900000	54900000	13.453	3.813	305
NCIT:C4030	2	54900000	55900000	13.617	3.922	306
NCIT:C4030	2	55900000	56900000	13.617	3.867	307
NCIT:C4030	2	56900000	57900000	13.617	4.031	308
NCIT:C4030	2	57900000	58900000	13.562	3.813	309
NCIT:C4030	2	58900000	59900000	13.399	3.649	310
NCIT:C4030	2	59900000	60900000	15.414	3.595	311
NCIT:C4030	2	60900000	61900000	16.068	3.758	312
NCIT:C4030	2	61900000	62900000	13.508	3.214	313
NCIT:C4030	2	62900000	63900000	13.29	3.105	314
NCIT:C4030	2	63900000	64900000	13.508	2.832	315
NCIT:C4030	2	64900000	65900000	13.399	3.05	316
NCIT:C4030	2	65900000	66900000	13.344	3.268	317
NCIT:C4030	2	66900000	67900000	13.126	3.214	318
NCIT:C4030	2	67900000	68900000	12.582	3.105	319
NCIT:C4030	2	68900000	69900000	12.691	2.887	320
NCIT:C4030	2	69900000	70900000	12.8	3.05	321
NCIT:C4030	2	70900000	71900000	13.181	3.486	322
NCIT:C4030	2	71900000	72900000	12.8	3.268	323
NCIT:C4030	2	72900000	73900000	12.745	3.105	324
NCIT:C4030	2	73900000	74900000	12.691	3.159	325
NCIT:C4030	2	74900000	75900000	12.636	3.159	326
NCIT:C4030	2	75900000	76900000	12.255	3.649	327
NCIT:C4030	2	76900000	77900000	11.874	4.684	328
NCIT:C4030	2	77900000	78900000	11.928	4.248	329
NCIT:C4030	2	78900000	79900000	11.601	3.431	330
NCIT:C4030	2	79900000	80900000	11.492	3.649	331
NCIT:C4030	2	80900000	81900000	11.383	3.813	332
NCIT:C4030	2	81900000	82900000	11.438	3.431	333
NCIT:C4030	2	82900000	83900000	11.492	3.486	334
NCIT:C4030	2	83900000	84900000	11.928	3.704	335
NCIT:C4030	2	84900000	85900000	12.636	3.431	336
NCIT:C4030	2	85900000	86900000	12.146	3.377	337
NCIT:C4030	2	86900000	87900000	11.111	3.377	338
NCIT:C4030	2	87900000	88900000	11.874	3.377	339
NCIT:C4030	2	88900000	89900000	9.368	4.248	340
NCIT:C4030	2	89900000	90900000	9.314	4.357	341
NCIT:C4030	2	90900000	91900000	9.477	3.54	342
NCIT:C4030	2	91900000	92900000	9.041	3.649	343
NCIT:C4030	2	92900000	93900000	8.769	3.595	344
NCIT:C4030	2	93900000	94900000	9.205	4.793	345
NCIT:C4030	2	94900000	95900000	9.532	5.065	346
NCIT:C4030	2	95900000	96900000	9.967	5.338	347
NCIT:C4030	2	96900000	97900000	9.532	5.664	348
NCIT:C4030	2	97900000	98900000	9.967	6.645	349
NCIT:C4030	2	98900000	99900000	8.388	6.754	350
NCIT:C4030	2	99900000	100900000	8.497	6.699	351
NCIT:C4030	2	100900000	101900000	8.388	6.917	352
NCIT:C4030	2	101900000	102900000	7.843	6.754	353
NCIT:C4030	2	102900000	103900000	7.625	7.081	354
NCIT:C4030	2	103900000	104900000	7.081	7.734	355
NCIT:C4030	2	104900000	105900000	7.19	7.789	356
NCIT:C4030	2	105900000	106900000	6.917	7.789	357
NCIT:C4030	2	106900000	107900000	6.536	7.571	358
NCIT:C4030	2	107900000	108900000	6.645	7.952	359
NCIT:C4030	2	108900000	109900000	6.699	8.061	360
NCIT:C4030	2	109900000	110900000	6.59	8.007	361
NCIT:C4030	2	110900000	111900000	7.19	8.333	362
NCIT:C4030	2	111900000	112900000	6.754	8.333	363
NCIT:C4030	2	112900000	113900000	6.863	8.987	364
NCIT:C4030	2	113900000	114900000	6.155	8.878	365
NCIT:C4030	2	114900000	115900000	5.828	9.096	366
NCIT:C4030	2	115900000	116900000	5.937	9.096	367
NCIT:C4030	2	116900000	117900000	5.773	8.878	368
NCIT:C4030	2	117900000	118900000	6.046	9.532	369
NCIT:C4030	2	118900000	119900000	5.882	9.423	370
NCIT:C4030	2	119900000	120900000	5.229	9.259	371
NCIT:C4030	2	120900000	121900000	5.283	9.586	372
NCIT:C4030	2	121900000	122900000	5.174	9.423	373
NCIT:C4030	2	122900000	123900000	5.229	9.368	374
NCIT:C4030	2	123900000	124900000	4.902	9.368	375
NCIT:C4030	2	124900000	125900000	4.739	9.641	376
NCIT:C4030	2	125900000	126900000	4.902	9.749	377
NCIT:C4030	2	126900000	127900000	5.283	10.022	378
NCIT:C4030	2	127900000	128900000	5.12	10.294	379
NCIT:C4030	2	128900000	129900000	4.902	10.185	380
NCIT:C4030	2	129900000	130900000	4.521	10.294	381
NCIT:C4030	2	130900000	131900000	4.684	10.458	382
NCIT:C4030	2	131900000	132900000	4.902	11.166	383
NCIT:C4030	2	132900000	133900000	4.684	11.383	384
NCIT:C4030	2	133900000	134900000	4.739	11.928	385
NCIT:C4030	2	134900000	135900000	4.303	11.547	386
NCIT:C4030	2	135900000	136900000	4.085	18.355	387
NCIT:C4030	2	136900000	137900000	4.031	11.383	388
NCIT:C4030	2	137900000	138900000	3.758	11.547	389
NCIT:C4030	2	138900000	139900000	3.758	11.547	390
NCIT:C4030	2	139900000	140900000	4.139	14.052	391
NCIT:C4030	2	140900000	141900000	4.194	15.632	392
NCIT:C4030	2	141900000	142900000	4.139	12.473	393
NCIT:C4030	2	142900000	143900000	3.922	12.092	394
NCIT:C4030	2	143900000	144900000	3.922	12.255	395
NCIT:C4030	2	144900000	145900000	3.976	12.364	396
NCIT:C4030	2	145900000	146900000	3.867	12.473	397
NCIT:C4030	2	146900000	147900000	3.758	12.527	398
NCIT:C4030	2	147900000	148900000	4.085	12.691	399
NCIT:C4030	2	148900000	149900000	3.976	12.364	400
NCIT:C4030	2	149900000	150900000	3.867	12.255	401
NCIT:C4030	2	150900000	151900000	3.976	12.473	402
NCIT:C4030	2	151900000	152900000	3.813	12.527	403
NCIT:C4030	2	152900000	153900000	4.085	12.745	404
NCIT:C4030	2	153900000	154900000	4.139	12.309	405
NCIT:C4030	2	154900000	155900000	4.085	12.2	406
NCIT:C4030	2	155900000	156900000	4.466	12.037	407
NCIT:C4030	2	156900000	157900000	4.466	12.473	408
NCIT:C4030	2	157900000	158900000	4.521	11.765	409
NCIT:C4030	2	158900000	159900000	4.847	12.037	410
NCIT:C4030	2	159900000	160900000	5.556	11.057	411
NCIT:C4030	2	160900000	161900000	4.793	10.893	412
NCIT:C4030	2	161900000	162900000	4.63	10.784	413
NCIT:C4030	2	162900000	163900000	4.303	10.893	414
NCIT:C4030	2	163900000	164900000	4.248	10.893	415
NCIT:C4030	2	164900000	165900000	4.139	11.166	416
NCIT:C4030	2	165900000	166900000	3.976	11.275	417
NCIT:C4030	2	166900000	167900000	3.922	11.492	418
NCIT:C4030	2	167900000	168900000	4.357	11.601	419
NCIT:C4030	2	168900000	169900000	4.357	11.928	420
NCIT:C4030	2	169900000	170900000	4.466	11.656	421
NCIT:C4030	2	170900000	171900000	4.521	11.656	422
NCIT:C4030	2	171900000	172900000	4.575	11.656	423
NCIT:C4030	2	172900000	173900000	5.011	11.656	424
NCIT:C4030	2	173900000	174900000	5.011	11.656	425
NCIT:C4030	2	174900000	175900000	5.12	11.71	426
NCIT:C4030	2	175900000	176900000	5.392	11.874	427
NCIT:C4030	2	176900000	177900000	5.61	12.364	428
NCIT:C4030	2	177900000	178900000	4.139	12.473	429
NCIT:C4030	2	178900000	179900000	3.813	12.309	430
NCIT:C4030	2	179900000	180900000	3.758	12.146	431
NCIT:C4030	2	180900000	181900000	3.922	12.146	432
NCIT:C4030	2	181900000	182900000	3.922	12.636	433
NCIT:C4030	2	182900000	183900000	3.867	12.691	434
NCIT:C4030	2	183900000	184900000	3.813	12.908	435
NCIT:C4030	2	184900000	185900000	3.54	12.745	436
NCIT:C4030	2	185900000	186900000	3.486	13.126	437
NCIT:C4030	2	186900000	187900000	3.486	12.963	438
NCIT:C4030	2	187900000	188900000	3.431	13.344	439
NCIT:C4030	2	188900000	189900000	3.649	13.235	440
NCIT:C4030	2	189900000	190900000	3.813	13.562	441
NCIT:C4030	2	190900000	191900000	3.813	13.671	442
NCIT:C4030	2	191900000	192900000	3.159	13.889	443
NCIT:C4030	2	192900000	193900000	3.214	14.216	444
NCIT:C4030	2	193900000	194900000	2.996	14.597	445
NCIT:C4030	2	194900000	195900000	3.105	14.651	446
NCIT:C4030	2	195900000	196900000	3.105	14.706	447
NCIT:C4030	2	196900000	197900000	3.976	15.686	448
NCIT:C4030	2	197900000	198900000	3.214	15.142	449
NCIT:C4030	2	198900000	199900000	3.268	15.305	450
NCIT:C4030	2	199900000	200900000	3.322	15.686	451
NCIT:C4030	2	200900000	201900000	3.431	16.721	452
NCIT:C4030	2	201900000	202900000	3.377	16.503	453
NCIT:C4030	2	202900000	203900000	3.214	17.484	454
NCIT:C4030	2	203900000	204900000	3.268	17.266	455
NCIT:C4030	2	204900000	205900000	3.214	17.538	456
NCIT:C4030	2	205900000	206900000	2.614	17.484	457
NCIT:C4030	2	206900000	207900000	2.669	18.246	458
NCIT:C4030	2	207900000	208900000	2.778	19.444	459
NCIT:C4030	2	208900000	209900000	1.906	19.717	460
NCIT:C4030	2	209900000	210900000	2.124	19.662	461
NCIT:C4030	2	210900000	211900000	2.397	22.168	462
NCIT:C4030	2	211900000	212900000	2.342	23.312	463
NCIT:C4030	2	212900000	213900000	2.723	23.475	464
NCIT:C4030	2	213900000	214900000	2.288	22.603	465
NCIT:C4030	2	214900000	215900000	1.743	21.895	466
NCIT:C4030	2	215900000	216900000	1.906	22.277	467
NCIT:C4030	2	216900000	217900000	1.852	22.004	468
NCIT:C4030	2	217900000	218900000	2.07	22.168	469
NCIT:C4030	2	218900000	219900000	1.906	22.985	470
NCIT:C4030	2	219900000	220900000	1.688	22.386	471
NCIT:C4030	2	220900000	221900000	1.743	23.529	472
NCIT:C4030	2	221900000	222900000	1.688	23.42	473
NCIT:C4030	2	222900000	223900000	1.688	23.529	474
NCIT:C4030	2	223900000	224900000	1.634	24.401	475
