#meta=>genome_binning=1Mb;interval_number=3106
#group=>group_id=NCIT:C4863;label=Prostate Carcinoma;dataset_id=progenetix;sample_count=4463
group_id	reference_name	start	end	gain_frequency	loss_frequency	no
NCIT:C4863	1	62400000	63400000	3.182	9.5	64
NCIT:C4863	1	63400000	64400000	3.047	9.612	65
NCIT:C4863	1	64400000	65400000	3.383	11.203	66
NCIT:C4863	1	65400000	66400000	2.958	10.128	67
NCIT:C4863	1	66400000	67400000	3.047	9.478	68
NCIT:C4863	1	67400000	68400000	3.876	9.142	69
NCIT:C4863	1	68400000	69400000	3.607	9.007	70
NCIT:C4863	1	69400000	70400000	3.227	9.568	71
NCIT:C4863	1	70400000	71400000	3.159	10.15	72
NCIT:C4863	1	71400000	72400000	6.856	14.026	73
NCIT:C4863	1	72400000	73400000	3.025	10.195	74
NCIT:C4863	1	73400000	74400000	3.002	10.598	75
NCIT:C4863	1	74400000	75400000	3.159	11.002	76
NCIT:C4863	1	75400000	76400000	2.935	10.845	77
NCIT:C4863	1	76400000	77400000	3.092	11.203	78
NCIT:C4863	1	77400000	78400000	3.025	11.539	79
NCIT:C4863	1	78400000	79400000	2.689	11.024	80
NCIT:C4863	1	79400000	80400000	2.42	10.307	81
NCIT:C4863	1	80400000	81400000	2.42	10.307	82
NCIT:C4863	1	81400000	82400000	2.689	10.486	83
NCIT:C4863	1	82400000	83400000	2.532	10.733	84
NCIT:C4863	1	83400000	84400000	2.711	10.688	85
NCIT:C4863	1	84400000	85400000	2.846	11.181	86
NCIT:C4863	1	85400000	86400000	2.958	10.576	87
NCIT:C4863	1	86400000	87400000	2.935	10.71	88
NCIT:C4863	1	87400000	88400000	2.51	10.083	89
NCIT:C4863	1	88400000	89400000	3.249	12.122	90
NCIT:C4863	1	89400000	90400000	2.487	10.285	91
NCIT:C4863	1	90400000	91400000	2.666	10.598	92
NCIT:C4863	1	91400000	92400000	2.666	10.89	93
NCIT:C4863	1	92400000	93400000	2.622	11.046	94
NCIT:C4863	1	93400000	94400000	2.778	11.248	95
NCIT:C4863	1	94400000	95400000	2.958	10.957	96
NCIT:C4863	1	95400000	96400000	2.599	10.374	97
NCIT:C4863	1	96400000	97400000	2.958	10.285	98
NCIT:C4863	1	97400000	98400000	2.868	10.217	99
NCIT:C4863	1	98400000	99400000	3.002	10.262	100
NCIT:C4863	1	99400000	100400000	3.339	10.083	101
NCIT:C4863	1	100400000	101400000	3.339	10.173	102
NCIT:C4863	1	101400000	102400000	3.204	9.635	103
NCIT:C4863	1	102400000	103400000	5.198	9.59	104
NCIT:C4863	1	103400000	104400000	5.938	11.293	105
NCIT:C4863	1	104400000	105400000	3.316	8.022	106
NCIT:C4863	1	105400000	106400000	3.832	8.582	107
NCIT:C4863	1	106400000	107400000	3.787	8.559	108
NCIT:C4863	1	107400000	108400000	4.078	8.671	109
NCIT:C4863	1	108400000	109400000	4.728	8.716	110
NCIT:C4863	1	109400000	110400000	6.834	14.497	111
NCIT:C4863	1	110400000	111400000	4.257	8.716	112
NCIT:C4863	1	111400000	112400000	5.288	7.977	113
NCIT:C4863	1	112400000	113400000	4.638	7.08	114
NCIT:C4863	1	113400000	114400000	4.28	6.139	115
NCIT:C4863	1	114400000	115400000	4.549	6.05	116
NCIT:C4863	1	115400000	116400000	5.198	6.184	117
NCIT:C4863	1	116400000	117400000	5.758	6.005	118
NCIT:C4863	1	117400000	118400000	5.669	5.534	119
NCIT:C4863	1	118400000	119400000	5.31	4.414	120
NCIT:C4863	1	119400000	120400000	8.089	4.952	121
NCIT:C4863	1	120400000	121400000	6.834	2.846	122
NCIT:C4863	1	121400000	122400000	7.08	2.778	123
NCIT:C4863	1	122400000	123400000	6.856	2.42	124
NCIT:C4863	1	123400000	124400000	7.058	2.465	125
NCIT:C4863	1	124400000	125400000	7.013	2.218	126
NCIT:C4863	1	125400000	126400000	7.013	2.218	127
NCIT:C4863	1	126400000	127400000	7.013	2.218	128
NCIT:C4863	1	127400000	128400000	7.058	2.218	129
NCIT:C4863	1	128400000	129400000	7.058	2.218	130
NCIT:C4863	1	129400000	130400000	7.058	2.218	131
NCIT:C4863	1	130400000	131400000	7.058	2.218	132
NCIT:C4863	1	131400000	132400000	7.058	2.218	133
NCIT:C4863	1	132400000	133400000	7.058	2.218	134
NCIT:C4863	1	133400000	134400000	7.058	2.218	135
NCIT:C4863	1	134400000	135400000	7.058	2.218	136
NCIT:C4863	1	135400000	136400000	7.058	2.218	137
NCIT:C4863	1	136400000	137400000	7.058	2.218	138
NCIT:C4863	1	137400000	138400000	7.058	2.218	139
NCIT:C4863	1	138400000	139400000	7.058	2.218	140
NCIT:C4863	1	139400000	140400000	7.058	2.218	141
NCIT:C4863	1	140400000	141400000	7.058	2.218	142
NCIT:C4863	1	141400000	142400000	7.058	2.218	143
NCIT:C4863	1	142400000	143400000	7.215	2.241	144
NCIT:C4863	1	143400000	144400000	8.223	3.54	145
NCIT:C4863	1	144400000	145400000	7.73	2.285	146
NCIT:C4863	1	145400000	146400000	9.231	2.375	147
NCIT:C4863	1	146400000	147400000	9.433	2.353	148
NCIT:C4863	1	147400000	148400000	10.217	2.666	149
NCIT:C4863	1	148400000	149400000	10.845	3.092	150
NCIT:C4863	1	149400000	150400000	13.959	4.123	151
NCIT:C4863	1	150400000	151400000	15.662	2.061	152
NCIT:C4863	1	151400000	152400000	14.452	2.442	153
NCIT:C4863	1	152400000	153400000	17.791	7.237	154
NCIT:C4863	1	153400000	154400000	14.721	3.07	155
NCIT:C4863	1	154400000	155400000	15.304	3.764	156
NCIT:C4863	1	155400000	156400000	14.407	3.518	157
NCIT:C4863	1	156400000	157400000	12.615	5.266	158
NCIT:C4863	1	157400000	158400000	11.002	5.422	159
NCIT:C4863	1	158400000	159400000	11.315	6.05	160
NCIT:C4863	1	159400000	160400000	11.786	4.235	161
NCIT:C4863	1	160400000	161400000	12.704	4.145	162
NCIT:C4863	1	161400000	162400000	14.251	6.543	163
NCIT:C4863	1	162400000	163400000	10.979	3.607	164
NCIT:C4863	1	163400000	164400000	10.217	3.182	165
NCIT:C4863	1	164400000	165400000	10.464	3.383	166
NCIT:C4863	1	165400000	166400000	10.464	3.966	167
NCIT:C4863	1	166400000	167400000	10.441	4.033	168
NCIT:C4863	1	167400000	168400000	10.486	4.056	169
NCIT:C4863	1	168400000	169400000	11.495	4.974	170
NCIT:C4863	1	169400000	170400000	10.8	4.056	171
NCIT:C4863	1	170400000	171400000	10.733	3.899	172
NCIT:C4863	1	171400000	172400000	10.733	3.249	173
NCIT:C4863	1	172400000	173400000	10.755	3.182	174
NCIT:C4863	1	173400000	174400000	11.293	3.899	175
NCIT:C4863	1	174400000	175400000	10.374	3.921	176
NCIT:C4863	1	175400000	176400000	10.24	3.719	177
NCIT:C4863	1	176400000	177400000	10.173	3.563	178
NCIT:C4863	1	177400000	178400000	10.105	3.63	179
NCIT:C4863	1	178400000	179400000	10.397	3.675	180
NCIT:C4863	1	179400000	180400000	10.464	4.145	181
NCIT:C4863	1	180400000	181400000	10.755	3.518	182
NCIT:C4863	1	181400000	182400000	10.957	3.451	183
NCIT:C4863	1	182400000	183400000	11.024	3.406	184
NCIT:C4863	1	183400000	184400000	11.226	3.428	185
NCIT:C4863	1	184400000	185400000	11.248	3.383	186
NCIT:C4863	1	185400000	186400000	11.338	3.63	187
NCIT:C4863	1	186400000	187400000	11.203	3.294	188
NCIT:C4863	1	187400000	188400000	10.71	3.294	189
NCIT:C4863	1	188400000	189400000	10.822	3.227	190
NCIT:C4863	1	189400000	190400000	11.226	3.518	191
NCIT:C4863	1	190400000	191400000	11.338	3.518	192
NCIT:C4863	1	191400000	192400000	10.912	3.607	193
NCIT:C4863	1	192400000	193400000	11.943	4.593	194
NCIT:C4863	1	193400000	194400000	10.867	3.249	195
NCIT:C4863	1	194400000	195400000	10.822	3.764	196
NCIT:C4863	1	195400000	196400000	11.315	3.966	197
NCIT:C4863	1	196400000	197400000	15.035	8.559	198
NCIT:C4863	1	197400000	198400000	11.517	2.98	199
NCIT:C4863	1	198400000	199400000	11.651	2.868	200
NCIT:C4863	1	199400000	200400000	11.831	2.756	201
NCIT:C4863	1	200400000	201400000	12.01	2.599	202
NCIT:C4863	1	201400000	202400000	12.66	3.002	203
NCIT:C4863	1	202400000	203400000	12.66	2.532	204
NCIT:C4863	1	203400000	204400000	12.704	1.994	205
NCIT:C4863	1	204400000	205400000	13.377	2.442	206
NCIT:C4863	1	205400000	206400000	12.727	3.025	207
NCIT:C4863	1	206400000	207400000	12.256	4.369	208
NCIT:C4863	1	207400000	208400000	15.057	5.602	209
NCIT:C4863	1	208400000	209400000	9.971	3.316	210
NCIT:C4863	1	209400000	210400000	10.329	5.49	211
NCIT:C4863	1	210400000	211400000	9.926	4.392	212
NCIT:C4863	1	211400000	212400000	10.217	4.526	213
NCIT:C4863	1	212400000	213400000	10.128	4.952	214
NCIT:C4863	1	213400000	214400000	9.814	4.638	215
NCIT:C4863	1	214400000	215400000	9.971	4.862	216
NCIT:C4863	1	215400000	216400000	9.971	5.602	217
NCIT:C4863	1	216400000	217400000	9.702	5.288	218
NCIT:C4863	1	217400000	218400000	9.859	5.512	219
NCIT:C4863	1	218400000	219400000	9.792	5.422	220
NCIT:C4863	1	219400000	220400000	9.747	5.467	221
NCIT:C4863	1	220400000	221400000	9.478	5.378	222
NCIT:C4863	1	221400000	222400000	9.321	5.266	223
NCIT:C4863	1	222400000	223400000	9.411	5.691	224
NCIT:C4863	1	223400000	224400000	9.411	5.691	225
NCIT:C4863	1	224400000	225400000	9.097	5.915	226
NCIT:C4863	1	225400000	226400000	9.545	7.013	227
NCIT:C4863	1	226400000	227400000	9.321	7.775	228
NCIT:C4863	1	227400000	228400000	9.276	10.24	229
NCIT:C4863	1	228400000	229400000	8.895	7.73	230
NCIT:C4863	1	229400000	230400000	8.963	8.358	231
NCIT:C4863	1	230400000	231400000	9.343	7.26	232
NCIT:C4863	1	231400000	232400000	8.828	7.529	233
NCIT:C4863	1	232400000	233400000	8.783	7.506	234
NCIT:C4863	1	233400000	234400000	8.739	7.842	235
NCIT:C4863	1	234400000	235400000	9.164	7.932	236
NCIT:C4863	1	235400000	236400000	8.806	7.327	237
NCIT:C4863	1	236400000	237400000	8.851	7.192	238
NCIT:C4863	1	237400000	238400000	8.694	6.789	239
NCIT:C4863	1	238400000	239400000	8.492	6.453	240
NCIT:C4863	1	239400000	240400000	8.985	6.005	241
NCIT:C4863	1	240400000	241400000	9.388	5.714	242
NCIT:C4863	1	241400000	242400000	9.523	5.736	243
NCIT:C4863	1	242400000	243400000	9.366	4.616	244
NCIT:C4863	1	243400000	244400000	9.747	4.705	245
NCIT:C4863	1	244400000	245400000	10.307	4.638	246
NCIT:C4863	1	245400000	246400000	9.254	5.064	247
NCIT:C4863	1	246400000	247400000	7.372	3.451	248
NCIT:C4863	1	247400000	248400000	6.991	3.383	249
NCIT:C4863	1	248400000	248956422	8.066	6.722	250
NCIT:C4863	2	0	900000	4.616	3.092	251
NCIT:C4863	2	900000	1900000	4.728	2.734	252
NCIT:C4863	2	1900000	2900000	4.436	2.846	253
NCIT:C4863	2	2900000	3900000	5.288	3.585	254
NCIT:C4863	2	3900000	4900000	5.758	3.764	255
NCIT:C4863	2	4900000	5900000	5.736	3.451	256
NCIT:C4863	2	5900000	6900000	5.848	3.294	257
NCIT:C4863	2	6900000	7900000	6.005	3.294	258
NCIT:C4863	2	7900000	8900000	6.027	3.451	259
NCIT:C4863	2	8900000	9900000	5.893	3.137	260
NCIT:C4863	2	9900000	10900000	7.013	4.145	261
NCIT:C4863	2	10900000	11900000	5.826	3.675	262
NCIT:C4863	2	11900000	12900000	5.602	3.428	263
NCIT:C4863	2	12900000	13900000	5.019	3.406	264
NCIT:C4863	2	13900000	14900000	5.153	3.63	265
NCIT:C4863	2	14900000	15900000	5.221	3.406	266
NCIT:C4863	2	15900000	16900000	5.355	3.451	267
NCIT:C4863	2	16900000	17900000	5.333	3.966	268
NCIT:C4863	2	17900000	18900000	5.198	3.854	269
NCIT:C4863	2	18900000	19900000	5.153	3.742	270
NCIT:C4863	2	19900000	20900000	5.736	3.966	271
NCIT:C4863	2	20900000	21900000	4.952	3.428	272
NCIT:C4863	2	21900000	22900000	4.728	3.07	273
NCIT:C4863	2	22900000	23900000	5.086	3.719	274
NCIT:C4863	2	23900000	24900000	5.848	4.593	275
NCIT:C4863	2	24900000	25900000	5.4	4.817	276
NCIT:C4863	2	25900000	26900000	5.243	4.481	277
NCIT:C4863	2	26900000	27900000	6.072	3.921	278
NCIT:C4863	2	27900000	28900000	6.498	3.383	279
NCIT:C4863	2	28900000	29900000	4.885	4.078	280
NCIT:C4863	2	29900000	30900000	4.436	4.1	281
NCIT:C4863	2	30900000	31900000	4.145	4.414	282
NCIT:C4863	2	31900000	32900000	4.436	4.795	283
NCIT:C4863	2	32900000	33900000	4.459	4.952	284
NCIT:C4863	2	33900000	34900000	5.534	7.327	285
NCIT:C4863	2	34900000	35900000	4.392	6.184	286
NCIT:C4863	2	35900000	36900000	4.324	5.624	287
NCIT:C4863	2	36900000	37900000	3.899	5.96	288
NCIT:C4863	2	37900000	38900000	6.05	6.408	289
NCIT:C4863	2	38900000	39900000	4.056	6.431	290
NCIT:C4863	2	39900000	40900000	3.787	6.565	291
NCIT:C4863	2	40900000	41900000	3.809	7.17	292
NCIT:C4863	2	41900000	42900000	4.168	6.991	293
NCIT:C4863	2	42900000	43900000	4.19	7.26	294
NCIT:C4863	2	43900000	44900000	3.809	6.991	295
NCIT:C4863	2	44900000	45900000	3.652	6.319	296
NCIT:C4863	2	45900000	46900000	4.033	6.744	297
NCIT:C4863	2	46900000	47900000	5.221	6.632	298
NCIT:C4863	2	47900000	48900000	3.832	5.826	299
NCIT:C4863	2	48900000	49900000	3.966	6.251	300
NCIT:C4863	2	49900000	50900000	4.1	5.602	301
NCIT:C4863	2	50900000	51900000	4.056	5.445	302
NCIT:C4863	2	51900000	52900000	5.153	6.924	303
NCIT:C4863	2	52900000	53900000	3.988	5.467	304
NCIT:C4863	2	53900000	54900000	4.705	5.243	305
NCIT:C4863	2	54900000	55900000	4.661	5.445	306
NCIT:C4863	2	55900000	56900000	3.854	5.557	307
NCIT:C4863	2	56900000	57900000	3.966	5.781	308
NCIT:C4863	2	57900000	58900000	3.921	5.848	309
NCIT:C4863	2	58900000	59900000	3.809	5.109	310
NCIT:C4863	2	59900000	60900000	4.123	5.803	311
NCIT:C4863	2	60900000	61900000	4.549	6.05	312
NCIT:C4863	2	61900000	62900000	3.742	5.131	313
NCIT:C4863	2	62900000	63900000	3.876	4.907	314
NCIT:C4863	2	63900000	64900000	4.033	4.974	315
NCIT:C4863	2	64900000	65900000	3.809	5.243	316
NCIT:C4863	2	65900000	66900000	3.54	5.333	317
NCIT:C4863	2	66900000	67900000	3.316	5.288	318
NCIT:C4863	2	67900000	68900000	3.428	5.714	319
NCIT:C4863	2	68900000	69900000	3.719	5.758	320
NCIT:C4863	2	69900000	70900000	3.518	5.938	321
NCIT:C4863	2	70900000	71900000	3.227	6.027	322
NCIT:C4863	2	71900000	72900000	3.07	5.49	323
NCIT:C4863	2	72900000	73900000	3.339	5.691	324
NCIT:C4863	2	73900000	74900000	4.145	6.027	325
NCIT:C4863	2	74900000	75900000	3.182	5.221	326
NCIT:C4863	2	75900000	76900000	3.114	5.086	327
NCIT:C4863	2	76900000	77900000	3.025	5.422	328
NCIT:C4863	2	77900000	78900000	2.913	4.974	329
NCIT:C4863	2	78900000	79900000	3.451	5.31	330
NCIT:C4863	2	79900000	80900000	3.316	5.602	331
NCIT:C4863	2	80900000	81900000	2.756	4.997	332
NCIT:C4863	2	81900000	82900000	2.801	4.526	333
NCIT:C4863	2	82900000	83900000	2.846	4.571	334
NCIT:C4863	2	83900000	84900000	3.294	4.75	335
NCIT:C4863	2	84900000	85900000	4.324	4.952	336
NCIT:C4863	2	85900000	86900000	3.697	5.109	337
NCIT:C4863	2	86900000	87900000	3.227	5.041	338
NCIT:C4863	2	87900000	88900000	6.52	5.512	339
NCIT:C4863	2	88900000	89900000	7.708	7.573	340
NCIT:C4863	2	89900000	90900000	5.355	8.156	341
NCIT:C4863	2	90900000	91900000	3.047	5.557	342
NCIT:C4863	2	91900000	92900000	3.182	5.422	343
NCIT:C4863	2	92900000	93900000	2.734	4.392	344
NCIT:C4863	2	93900000	94900000	3.227	4.75	345
NCIT:C4863	2	94900000	95900000	3.585	4.997	346
NCIT:C4863	2	95900000	96900000	4.369	5.019	347
NCIT:C4863	2	96900000	97900000	3.809	6.162	348
NCIT:C4863	2	97900000	98900000	3.428	5.198	349
NCIT:C4863	2	98900000	99900000	3.204	4.885	350
NCIT:C4863	2	99900000	100900000	3.159	4.997	351
NCIT:C4863	2	100900000	101900000	3.002	5.019	352
NCIT:C4863	2	101900000	102900000	3.025	5.243	353
NCIT:C4863	2	102900000	103900000	2.397	5.109	354
NCIT:C4863	2	103900000	104900000	2.442	5.49	355
NCIT:C4863	2	104900000	105900000	2.756	6.363	356
NCIT:C4863	2	105900000	106900000	2.689	7.036	357
NCIT:C4863	2	106900000	107900000	2.308	6.296	358
NCIT:C4863	2	107900000	108900000	2.577	6.924	359
NCIT:C4863	2	108900000	109900000	2.98	7.17	360
NCIT:C4863	2	109900000	110900000	3.563	7.551	361
NCIT:C4863	2	110900000	111900000	3.137	8.022	362
NCIT:C4863	2	111900000	112900000	2.711	7.417	363
NCIT:C4863	2	112900000	113900000	2.89	8.335	364
NCIT:C4863	2	113900000	114900000	2.173	8.134	365
NCIT:C4863	2	114900000	115900000	2.084	8.806	366
NCIT:C4863	2	115900000	116900000	1.882	8.828	367
NCIT:C4863	2	116900000	117900000	2.196	9.59	368
NCIT:C4863	2	117900000	118900000	2.218	10.598	369
NCIT:C4863	2	118900000	119900000	2.173	11.203	370
NCIT:C4863	2	119900000	120900000	2.039	11.696	371
NCIT:C4863	2	120900000	121900000	2.039	12.122	372
NCIT:C4863	2	121900000	122900000	1.524	11.808	373
NCIT:C4863	2	122900000	123900000	1.613	11.741	374
NCIT:C4863	2	123900000	124900000	1.703	12.66	375
NCIT:C4863	2	124900000	125900000	1.524	12.884	376
NCIT:C4863	2	125900000	126900000	1.479	13.197	377
NCIT:C4863	2	126900000	127900000	1.815	14.251	378
NCIT:C4863	2	127900000	128900000	1.748	13.959	379
NCIT:C4863	2	128900000	129900000	1.658	13.937	380
NCIT:C4863	2	129900000	130900000	3.428	15.147	381
NCIT:C4863	2	130900000	131900000	3.518	15.169	382
NCIT:C4863	2	131900000	132900000	2.599	14.475	383
NCIT:C4863	2	132900000	133900000	1.636	14.833	384
NCIT:C4863	2	133900000	134900000	1.793	16.065	385
NCIT:C4863	2	134900000	135900000	1.725	15.55	386
NCIT:C4863	2	135900000	136900000	1.703	19.538	387
NCIT:C4863	2	136900000	137900000	1.636	14.99	388
NCIT:C4863	2	137900000	138900000	1.725	15.281	389
NCIT:C4863	2	138900000	139900000	1.591	14.609	390
NCIT:C4863	2	139900000	140900000	1.882	16.491	391
NCIT:C4863	2	140900000	141900000	1.949	15.998	392
NCIT:C4863	2	141900000	142900000	1.837	14.721	393
NCIT:C4863	2	142900000	143900000	1.837	14.654	394
NCIT:C4863	2	143900000	144900000	1.905	14.43	395
NCIT:C4863	2	144900000	145900000	1.793	13.87	396
NCIT:C4863	2	145900000	146900000	2.622	14.811	397
NCIT:C4863	2	146900000	147900000	1.882	14.026	398
NCIT:C4863	2	147900000	148900000	2.129	14.004	399
NCIT:C4863	2	148900000	149900000	2.353	13.018	400
NCIT:C4863	2	149900000	150900000	2.196	12.234	401
NCIT:C4863	2	150900000	151900000	3.047	12.637	402
NCIT:C4863	2	151900000	152900000	2.98	11.651	403
NCIT:C4863	2	152900000	153900000	2.554	11.293	404
NCIT:C4863	2	153900000	154900000	2.689	11.203	405
NCIT:C4863	2	154900000	155900000	2.689	10.374	406
NCIT:C4863	2	155900000	156900000	2.823	10.128	407
NCIT:C4863	2	156900000	157900000	3.137	10.531	408
NCIT:C4863	2	157900000	158900000	3.383	10.307	409
NCIT:C4863	2	158900000	159900000	3.518	10.15	410
NCIT:C4863	2	159900000	160900000	3.137	9.68	411
NCIT:C4863	2	160900000	161900000	3.204	9.59	412
NCIT:C4863	2	161900000	162900000	3.451	9.68	413
NCIT:C4863	2	162900000	163900000	3.114	9.657	414
NCIT:C4863	2	163900000	164900000	3.339	9.164	415
NCIT:C4863	2	164900000	165900000	3.63	9.343	416
NCIT:C4863	2	165900000	166900000	3.54	9.388	417
NCIT:C4863	2	166900000	167900000	3.361	8.985	418
NCIT:C4863	2	167900000	168900000	3.652	9.007	419
NCIT:C4863	2	168900000	169900000	3.652	8.963	420
NCIT:C4863	2	169900000	170900000	3.832	8.851	421
NCIT:C4863	2	170900000	171900000	4.011	8.402	422
NCIT:C4863	2	171900000	172900000	4.056	8.851	423
NCIT:C4863	2	172900000	173900000	4.011	9.321	424
NCIT:C4863	2	173900000	174900000	4.033	9.478	425
NCIT:C4863	2	174900000	175900000	3.607	8.783	426
NCIT:C4863	2	175900000	176900000	4.1	8.985	427
NCIT:C4863	2	176900000	177900000	4.033	8.851	428
NCIT:C4863	2	177900000	178900000	7.663	14.138	429
NCIT:C4863	2	178900000	179900000	3.675	8.985	430
NCIT:C4863	2	179900000	180900000	3.406	7.618	431
NCIT:C4863	2	180900000	181900000	3.406	8.134	432
NCIT:C4863	2	181900000	182900000	3.473	8.514	433
NCIT:C4863	2	182900000	183900000	3.383	8.089	434
NCIT:C4863	2	183900000	184900000	3.652	7.909	435
NCIT:C4863	2	184900000	185900000	3.652	7.685	436
NCIT:C4863	2	185900000	186900000	3.899	7.596	437
NCIT:C4863	2	186900000	187900000	3.832	7.26	438
NCIT:C4863	2	187900000	188900000	4.145	6.677	439
NCIT:C4863	2	188900000	189900000	6.834	7.036	440
NCIT:C4863	2	189900000	190900000	4.436	5.422	441
NCIT:C4863	2	190900000	191900000	5.019	5.355	442
NCIT:C4863	2	191900000	192900000	4.75	5.198	443
NCIT:C4863	2	192900000	193900000	4.28	4.773	444
NCIT:C4863	2	193900000	194900000	4.28	4.885	445
NCIT:C4863	2	194900000	195900000	4.526	4.929	446
NCIT:C4863	2	195900000	196900000	4.593	4.974	447
NCIT:C4863	2	196900000	197900000	5.288	4.817	448
NCIT:C4863	2	197900000	198900000	4.436	4.705	449
NCIT:C4863	2	198900000	199900000	4.302	4.638	450
NCIT:C4863	2	199900000	200900000	4.638	4.75	451
NCIT:C4863	2	200900000	201900000	4.504	5.221	452
NCIT:C4863	2	201900000	202900000	4.436	5.221	453
NCIT:C4863	2	202900000	203900000	4.257	5.378	454
NCIT:C4863	2	203900000	204900000	4.235	4.929	455
NCIT:C4863	2	204900000	205900000	4.481	5.041	456
NCIT:C4863	2	205900000	206900000	4.795	4.997	457
NCIT:C4863	2	206900000	207900000	4.571	5.803	458
NCIT:C4863	2	207900000	208900000	4.593	5.736	459
NCIT:C4863	2	208900000	209900000	4.257	5.624	460
NCIT:C4863	2	209900000	210900000	4.526	5.422	461
NCIT:C4863	2	210900000	211900000	4.324	5.983	462
NCIT:C4863	2	211900000	212900000	3.966	6.296	463
NCIT:C4863	2	212900000	213900000	3.742	5.646	464
NCIT:C4863	2	213900000	214900000	3.854	5.714	465
NCIT:C4863	2	214900000	215900000	4.145	5.243	466
NCIT:C4863	2	215900000	216900000	4.168	5.624	467
NCIT:C4863	2	216900000	217900000	3.921	5.064	468
NCIT:C4863	2	217900000	218900000	4.974	5.646	469
NCIT:C4863	2	218900000	219900000	4.773	6.139	470
NCIT:C4863	2	219900000	220900000	3.271	5.221	471
NCIT:C4863	2	220900000	221900000	3.697	5.691	472
NCIT:C4863	2	221900000	222900000	3.787	5.915	473
NCIT:C4863	2	222900000	223900000	3.809	5.736	474
NCIT:C4863	2	223900000	224900000	3.854	5.893	475
NCIT:C4863	2	224900000	225900000	3.607	5.624	476
